arm,eta,R_m,seed,C_realised,C_asymptotic,n_cells_total,mean_members,tour_len_m,T1_s,max_kappa_rho,solver,words,wall_s,schema_version,prov_id
bhh,0.5,300,1100,6,4.2767,6,416.667,1745.016,87.2508,,bhh,,,1,2ecafea49cc551ff
bhh,0.5,300,1101,6,4.2767,6,416.667,1745.016,87.2508,,bhh,,,1,2ecafea49cc551ff
bhh,0.5,300,1102,6,4.2767,6,416.667,1745.016,87.2508,,bhh,,,1,2ecafea49cc551ff
bhh,0.5,300,1103,6,4.2767,6,416.667,1745.016,87.2508,,bhh,,,1,2ecafea49cc551ff
bhh,0.5,300,1104,6,4.2767,6,416.667,1745.016,87.2508,,bhh,,,1,2ecafea49cc551ff
bhh,0.5,300,1105,6,4.2767,6,416.667,1745.016,87.2508,,bhh,,,1,2ecafea49cc551ff
bhh,0.5,300,1106,6,4.2767,6,416.667,1745.016,87.2508,,bhh,,,1,2ecafea49cc551ff
bhh,0.5,300,1107,6,4.2767,6,416.667,1745.016,87.2508,,bhh,,,1,2ecafea49cc551ff
bhh,0.5,300,1108,6,4.2767,6,416.667,1745.016,87.2508,,bhh,,,1,2ecafea49cc551ff
bhh,0.5,300,1109,6,4.2767,6,416.667,1745.016,87.2508,,bhh,,,1,2ecafea49cc551ff
bhh,0.5,300,1110,6,4.2767,6,416.667,1745.016,87.2508,,bhh,,,1,2ecafea49cc551ff
bhh,0.5,300,1111,6,4.2767,6,416.667,1745.016,87.2508,,bhh,,,1,2ecafea49cc551ff
bhh,0.5,300,1112,6,4.2767,6,416.667,1745.016,87.2508,,bhh,,,1,2ecafea49cc551ff
bhh,0.5,300,1113,6,4.2767,6,416.667,1745.016,87.2508,,bhh,,,1,2ecafea49cc551ff
bhh,0.5,300,1114,6,4.2767,6,416.667,1745.016,87.2508,,bhh,,,1,2ecafea49cc551ff
bhh,0.5,300,1115,6,4.2767,6,416.667,1745.016,87.2508,,bhh,,,1,2ecafea49cc551ff
bhh,0.5,300,1116,6,4.2767,6,416.667,1745.016,87.2508,,bhh,,,1,2ecafea49cc551ff
bhh,0.5,300,1117,6,4.2767,6,416.667,1745.016,87.2508,,bhh,,,1,2ecafea49cc551ff
bhh,0.5,300,1118,6,4.2767,6,416.667,1745.016,87.2508,,bhh,,,1,2ecafea49cc551ff
bhh,0.5,300,1119,6,4.2767,6,416.667,1745.016,87.2508,,bhh,,,1,2ecafea49cc551ff
bhh,0.5,350,1000,4,3.142,4,625.0,1424.8,71.24,,bhh,,,1,2ecafea49cc551ff
bhh,0.5,350,1001,4,3.142,4,625.0,1424.8,71.24,,bhh,,,1,2ecafea49cc551ff
bhh,0.5,350,1002,4,3.142,4,625.0,1424.8,71.24,,bhh,,,1,2ecafea49cc551ff
bhh,0.5,350,1003,4,3.142,4,625.0,1424.8,71.24,,bhh,,,1,2ecafea49cc551ff
bhh,0.5,350,1004,4,3.142,4,625.0,1424.8,71.24,,bhh,,,1,2ecafea49cc551ff
bhh,0.5,350,1005,4,3.142,4,625.0,1424.8,71.24,,bhh,,,1,2ecafea49cc551ff
bhh,0.5,350,1006,4,3.142,4,625.0,1424.8,71.24,,bhh,,,1,2ecafea49cc551ff
bhh,0.5,350,1007,4,3.142,4,625.0,1424.8,71.24,,bhh,,,1,2ecafea49cc551ff
bhh,0.5,350,1008,4,3.142,4,625.0,1424.8,71.24,,bhh,,,1,2ecafea49cc551ff
bhh,0.5,350,1009,4,3.142,4,625.0,1424.8,71.24,,bhh,,,1,2ecafea49cc551ff
bhh,0.5,350,1010,4,3.142,4,625.0,1424.8,71.24,,bhh,,,1,2ecafea49cc551ff
bhh,0.5,350,1011,4,3.142,4,625.0,1424.8,71.24,,bhh,,,1,2ecafea49cc551ff
bhh,0.5,350,1012,4,3.142,4,625.0,1424.8,71.24,,bhh,,,1,2ecafea49cc551ff
bhh,0.5,350,1013,4,3.142,4,625.0,1424.8,71.24,,bhh,,,1,2ecafea49cc551ff
bhh,0.5,350,1014,4,3.142,4,625.0,1424.8,71.24,,bhh,,,1,2ecafea49cc551ff
bhh,0.5,350,1015,4,3.142,4,625.0,1424.8,71.24,,bhh,,,1,2ecafea49cc551ff
bhh,0.5,350,1016,4,3.142,4,625.0,1424.8,71.24,,bhh,,,1,2ecafea49cc551ff
bhh,0.5,350,1017,4,3.142,4,625.0,1424.8,71.24,,bhh,,,1,2ecafea49cc551ff
bhh,0.5,350,1018,4,3.142,4,625.0,1424.8,71.24,,bhh,,,1,2ecafea49cc551ff
bhh,0.5,350,1019,4,3.142,4,625.0,1424.8,71.24,,bhh,,,1,2ecafea49cc551ff
bhh,0.5,350,1020,4,3.142,4,625.0,1424.8,71.24,,bhh,,,1,2ecafea49cc551ff
bhh,0.5,350,1021,4,3.142,4,625.0,1424.8,71.24,,bhh,,,1,2ecafea49cc551ff
bhh,0.5,350,1022,4,3.142,4,625.0,1424.8,71.24,,bhh,,,1,2ecafea49cc551ff
bhh,0.5,350,1023,4,3.142,4,625.0,1424.8,71.24,,bhh,,,1,2ecafea49cc551ff
bhh,0.5,350,1024,4,3.142,4,625.0,1424.8,71.24,,bhh,,,1,2ecafea49cc551ff
bhh,0.5,350,1025,4,3.142,4,625.0,1424.8,71.24,,bhh,,,1,2ecafea49cc551ff
bhh,0.5,350,1026,4,3.142,4,625.0,1424.8,71.24,,bhh,,,1,2ecafea49cc551ff
bhh,0.5,350,1027,4,3.142,4,625.0,1424.8,71.24,,bhh,,,1,2ecafea49cc551ff
bhh,0.5,350,1028,4,3.142,4,625.0,1424.8,71.24,,bhh,,,1,2ecafea49cc551ff
bhh,0.5,350,1029,4,3.142,4,625.0,1424.8,71.24,,bhh,,,1,2ecafea49cc551ff
bhh,0.5,350,1030,4,3.142,4,625.0,1424.8,71.24,,bhh,,,1,2ecafea49cc551ff
bhh,0.5,350,1031,4,3.142,4,625.0,1424.8,71.24,,bhh,,,1,2ecafea49cc551ff
bhh,0.5,350,1032,4,3.142,4,625.0,1424.8,71.24,,bhh,,,1,2ecafea49cc551ff
bhh,0.5,350,1033,4,3.142,4,625.0,1424.8,71.24,,bhh,,,1,2ecafea49cc551ff
bhh,0.5,350,1034,4,3.142,4,625.0,1424.8,71.24,,bhh,,,1,2ecafea49cc551ff
bhh,0.5,350,1035,4,3.142,4,625.0,1424.8,71.24,,bhh,,,1,2ecafea49cc551ff
bhh,0.5,350,1036,4,3.142,4,625.0,1424.8,71.24,,bhh,,,1,2ecafea49cc551ff
bhh,0.5,350,1037,4,3.142,4,625.0,1424.8,71.24,,bhh,,,1,2ecafea49cc551ff
bhh,0.5,350,1038,4,3.142,4,625.0,1424.8,71.24,,bhh,,,1,2ecafea49cc551ff
bhh,0.5,350,1039,4,3.142,4,625.0,1424.8,71.24,,bhh,,,1,2ecafea49cc551ff
bhh,0.5,350,1040,4,3.142,4,625.0,1424.8,71.24,,bhh,,,1,2ecafea49cc551ff
bhh,0.5,350,1041,4,3.142,4,625.0,1424.8,71.24,,bhh,,,1,2ecafea49cc551ff
bhh,0.5,350,1042,4,3.142,4,625.0,1424.8,71.24,,bhh,,,1,2ecafea49cc551ff
bhh,0.5,350,1043,4,3.142,4,625.0,1424.8,71.24,,bhh,,,1,2ecafea49cc551ff
bhh,0.5,350,1044,4,3.142,4,625.0,1424.8,71.24,,bhh,,,1,2ecafea49cc551ff
bhh,0.5,350,1045,4,3.142,4,625.0,1424.8,71.24,,bhh,,,1,2ecafea49cc551ff
bhh,0.5,350,1046,4,3.142,4,625.0,1424.8,71.24,,bhh,,,1,2ecafea49cc551ff
bhh,0.5,350,1047,4,3.142,4,625.0,1424.8,71.24,,bhh,,,1,2ecafea49cc551ff
bhh,0.5,350,1048,4,3.142,4,625.0,1424.8,71.24,,bhh,,,1,2ecafea49cc551ff
bhh,0.5,350,1049,4,3.142,4,625.0,1424.8,71.24,,bhh,,,1,2ecafea49cc551ff
bhh,0.5,350,1050,4,3.142,4,625.0,1424.8,71.24,,bhh,,,1,2ecafea49cc551ff
bhh,0.5,350,1051,4,3.142,4,625.0,1424.8,71.24,,bhh,,,1,2ecafea49cc551ff
bhh,0.5,350,1052,4,3.142,4,625.0,1424.8,71.24,,bhh,,,1,2ecafea49cc551ff
bhh,0.5,350,1053,4,3.142,4,625.0,1424.8,71.24,,bhh,,,1,2ecafea49cc551ff
bhh,0.5,350,1054,4,3.142,4,625.0,1424.8,71.24,,bhh,,,1,2ecafea49cc551ff
bhh,0.5,350,1055,4,3.142,4,625.0,1424.8,71.24,,bhh,,,1,2ecafea49cc551ff
bhh,0.5,350,1056,4,3.142,4,625.0,1424.8,71.24,,bhh,,,1,2ecafea49cc551ff
bhh,0.5,350,1057,4,3.142,4,625.0,1424.8,71.24,,bhh,,,1,2ecafea49cc551ff
bhh,0.5,350,1058,4,3.142,4,625.0,1424.8,71.24,,bhh,,,1,2ecafea49cc551ff
bhh,0.5,350,1059,4,3.142,4,625.0,1424.8,71.24,,bhh,,,1,2ecafea49cc551ff
bhh,0.5,350,1060,4,3.142,4,625.0,1424.8,71.24,,bhh,,,1,2ecafea49cc551ff
bhh,0.5,350,1061,4,3.142,4,625.0,1424.8,71.24,,bhh,,,1,2ecafea49cc551ff
bhh,0.5,350,1062,4,3.142,4,625.0,1424.8,71.24,,bhh,,,1,2ecafea49cc551ff
bhh,0.5,350,1063,4,3.142,4,625.0,1424.8,71.24,,bhh,,,1,2ecafea49cc551ff
bhh,0.5,350,1064,4,3.142,4,625.0,1424.8,71.24,,bhh,,,1,2ecafea49cc551ff
bhh,0.5,350,1065,4,3.142,4,625.0,1424.8,71.24,,bhh,,,1,2ecafea49cc551ff
bhh,0.5,350,1066,4,3.142,4,625.0,1424.8,71.24,,bhh,,,1,2ecafea49cc551ff
bhh,0.5,350,1067,4,3.142,4,625.0,1424.8,71.24,,bhh,,,1,2ecafea49cc551ff
bhh,0.5,350,1068,4,3.142,4,625.0,1424.8,71.24,,bhh,,,1,2ecafea49cc551ff
bhh,0.5,350,1069,4,3.142,4,625.0,1424.8,71.24,,bhh,,,1,2ecafea49cc551ff
bhh,0.5,350,1070,4,3.142,4,625.0,1424.8,71.24,,bhh,,,1,2ecafea49cc551ff
bhh,0.5,350,1071,4,3.142,4,625.0,1424.8,71.24,,bhh,,,1,2ecafea49cc551ff
bhh,0.5,350,1072,4,3.142,4,625.0,1424.8,71.24,,bhh,,,1,2ecafea49cc551ff
bhh,0.5,350,1073,4,3.142,4,625.0,1424.8,71.24,,bhh,,,1,2ecafea49cc551ff
bhh,0.5,350,1074,4,3.142,4,625.0,1424.8,71.24,,bhh,,,1,2ecafea49cc551ff
bhh,0.5,350,1075,4,3.142,4,625.0,1424.8,71.24,,bhh,,,1,2ecafea49cc551ff
bhh,0.5,350,1076,4,3.142,4,625.0,1424.8,71.24,,bhh,,,1,2ecafea49cc551ff
bhh,0.5,350,1077,4,3.142,4,625.0,1424.8,71.24,,bhh,,,1,2ecafea49cc551ff
bhh,0.5,350,1078,4,3.142,4,625.0,1424.8,71.24,,bhh,,,1,2ecafea49cc551ff
bhh,0.5,350,1079,4,3.142,4,625.0,1424.8,71.24,,bhh,,,1,2ecafea49cc551ff
bhh,0.5,350,1080,4,3.142,4,625.0,1424.8,71.24,,bhh,,,1,2ecafea49cc551ff
bhh,0.5,350,1081,4,3.142,4,625.0,1424.8,71.24,,bhh,,,1,2ecafea49cc551ff
bhh,0.5,350,1082,4,3.142,4,625.0,1424.8,71.24,,bhh,,,1,2ecafea49cc551ff
bhh,0.5,350,1083,4,3.142,4,625.0,1424.8,71.24,,bhh,,,1,2ecafea49cc551ff
bhh,0.5,350,1084,4,3.142,4,625.0,1424.8,71.24,,bhh,,,1,2ecafea49cc551ff
bhh,0.5,350,1085,4,3.142,4,625.0,1424.8,71.24,,bhh,,,1,2ecafea49cc551ff
bhh,0.5,350,1086,4,3.142,4,625.0,1424.8,71.24,,bhh,,,1,2ecafea49cc551ff
bhh,0.5,350,1087,4,3.142,4,625.0,1424.8,71.24,,bhh,,,1,2ecafea49cc551ff
bhh,0.5,350,1088,4,3.142,4,625.0,1424.8,71.24,,bhh,,,1,2ecafea49cc551ff
bhh,0.5,350,1089,4,3.142,4,625.0,1424.8,71.24,,bhh,,,1,2ecafea49cc551ff
bhh,0.5,350,1090,4,3.142,4,625.0,1424.8,71.24,,bhh,,,1,2ecafea49cc551ff
bhh,0.5,350,1091,4,3.142,4,625.0,1424.8,71.24,,bhh,,,1,2ecafea49cc551ff
bhh,0.5,350,1092,4,3.142,4,625.0,1424.8,71.24,,bhh,,,1,2ecafea49cc551ff
bhh,0.5,350,1093,4,3.142,4,625.0,1424.8,71.24,,bhh,,,1,2ecafea49cc551ff
bhh,0.5,350,1094,4,3.142,4,625.0,1424.8,71.24,,bhh,,,1,2ecafea49cc551ff
bhh,0.5,350,1095,4,3.142,4,625.0,1424.8,71.24,,bhh,,,1,2ecafea49cc551ff
bhh,0.5,350,1096,4,3.142,4,625.0,1424.8,71.24,,bhh,,,1,2ecafea49cc551ff
bhh,0.5,350,1097,4,3.142,4,625.0,1424.8,71.24,,bhh,,,1,2ecafea49cc551ff
bhh,0.5,350,1098,4,3.142,4,625.0,1424.8,71.24,,bhh,,,1,2ecafea49cc551ff
bhh,0.5,350,1099,4,3.142,4,625.0,1424.8,71.24,,bhh,,,1,2ecafea49cc551ff
bhh,0.5,350,1100,4,3.142,4,625.0,1424.8,71.24,,bhh,,,1,2ecafea49cc551ff
bhh,0.5,350,1101,4,3.142,4,625.0,1424.8,71.24,,bhh,,,1,2ecafea49cc551ff
bhh,0.5,350,1102,4,3.142,4,625.0,1424.8,71.24,,bhh,,,1,2ecafea49cc551ff
bhh,0.5,350,1103,4,3.142,4,625.0,1424.8,71.24,,bhh,,,1,2ecafea49cc551ff
bhh,0.5,350,1104,4,3.142,4,625.0,1424.8,71.24,,bhh,,,1,2ecafea49cc551ff
bhh,0.5,350,1105,4,3.142,4,625.0,1424.8,71.24,,bhh,,,1,2ecafea49cc551ff
bhh,0.5,350,1106,4,3.142,4,625.0,1424.8,71.24,,bhh,,,1,2ecafea49cc551ff
bhh,0.5,350,1107,4,3.142,4,625.0,1424.8,71.24,,bhh,,,1,2ecafea49cc551ff
bhh,0.5,350,1108,4,3.142,4,625.0,1424.8,71.24,,bhh,,,1,2ecafea49cc551ff
bhh,0.5,350,1109,4,3.142,4,625.0,1424.8,71.24,,bhh,,,1,2ecafea49cc551ff
bhh,0.5,350,1110,4,3.142,4,625.0,1424.8,71.24,,bhh,,,1,2ecafea49cc551ff
bhh,0.5,350,1111,4,3.142,4,625.0,1424.8,71.24,,bhh,,,1,2ecafea49cc551ff
bhh,0.5,350,1112,4,3.142,4,625.0,1424.8,71.24,,bhh,,,1,2ecafea49cc551ff
bhh,0.5,350,1113,4,3.142,4,625.0,1424.8,71.24,,bhh,,,1,2ecafea49cc551ff
bhh,0.5,350,1114,4,3.142,4,625.0,1424.8,71.24,,bhh,,,1,2ecafea49cc551ff
bhh,0.5,350,1115,4,3.142,4,625.0,1424.8,71.24,,bhh,,,1,2ecafea49cc551ff
bhh,0.5,350,1116,4,3.142,4,625.0,1424.8,71.24,,bhh,,,1,2ecafea49cc551ff
bhh,0.5,350,1117,4,3.142,4,625.0,1424.8,71.24,,bhh,,,1,2ecafea49cc551ff
bhh,0.5,350,1118,4,3.142,4,625.0,1424.8,71.24,,bhh,,,1,2ecafea49cc551ff
bhh,0.5,350,1119,4,3.142,4,625.0,1424.8,71.24,,bhh,,,1,2ecafea49cc551ff
bhh,0.5,400,1000,3,2.4056,3,833.333,1233.913,61.6956,,bhh,,,1,2ecafea49cc551ff
bhh,0.5,400,1001,3,2.4056,3,833.333,1233.913,61.6956,,bhh,,,1,2ecafea49cc551ff
bhh,0.5,400,1002,3,2.4056,3,833.333,1233.913,61.6956,,bhh,,,1,2ecafea49cc551ff
bhh,0.5,400,1003,3,2.4056,3,833.333,1233.913,61.6956,,bhh,,,1,2ecafea49cc551ff
bhh,0.5,400,1004,3,2.4056,3,833.333,1233.913,61.6956,,bhh,,,1,2ecafea49cc551ff
bhh,0.5,400,1005,3,2.4056,3,833.333,1233.913,61.6956,,bhh,,,1,2ecafea49cc551ff
bhh,0.5,400,1006,3,2.4056,3,833.333,1233.913,61.6956,,bhh,,,1,2ecafea49cc551ff
bhh,0.5,400,1007,3,2.4056,3,833.333,1233.913,61.6956,,bhh,,,1,2ecafea49cc551ff
bhh,0.5,400,1008,3,2.4056,3,833.333,1233.913,61.6956,,bhh,,,1,2ecafea49cc551ff
bhh,0.5,400,1009,3,2.4056,3,833.333,1233.913,61.6956,,bhh,,,1,2ecafea49cc551ff
bhh,0.5,400,1010,3,2.4056,3,833.333,1233.913,61.6956,,bhh,,,1,2ecafea49cc551ff
bhh,0.5,400,1011,3,2.4056,3,833.333,1233.913,61.6956,,bhh,,,1,2ecafea49cc551ff
bhh,0.5,400,1012,3,2.4056,3,833.333,1233.913,61.6956,,bhh,,,1,2ecafea49cc551ff
bhh,0.5,400,1013,3,2.4056,3,833.333,1233.913,61.6956,,bhh,,,1,2ecafea49cc551ff
bhh,0.5,400,1014,3,2.4056,3,833.333,1233.913,61.6956,,bhh,,,1,2ecafea49cc551ff
bhh,0.5,400,1015,3,2.4056,3,833.333,1233.913,61.6956,,bhh,,,1,2ecafea49cc551ff
bhh,0.5,400,1016,3,2.4056,3,833.333,1233.913,61.6956,,bhh,,,1,2ecafea49cc551ff
bhh,0.5,400,1017,3,2.4056,3,833.333,1233.913,61.6956,,bhh,,,1,2ecafea49cc551ff
bhh,0.5,400,1018,3,2.4056,3,833.333,1233.913,61.6956,,bhh,,,1,2ecafea49cc551ff
bhh,0.5,400,1019,3,2.4056,3,833.333,1233.913,61.6956,,bhh,,,1,2ecafea49cc551ff
bhh,0.5,400,1020,3,2.4056,3,833.333,1233.913,61.6956,,bhh,,,1,2ecafea49cc551ff
bhh,0.5,400,1021,3,2.4056,3,833.333,1233.913,61.6956,,bhh,,,1,2ecafea49cc551ff
bhh,0.5,400,1022,3,2.4056,3,833.333,1233.913,61.6956,,bhh,,,1,2ecafea49cc551ff
bhh,0.5,400,1023,3,2.4056,3,833.333,1233.913,61.6956,,bhh,,,1,2ecafea49cc551ff
bhh,0.5,400,1024,3,2.4056,3,833.333,1233.913,61.6956,,bhh,,,1,2ecafea49cc551ff
bhh,0.5,400,1025,3,2.4056,3,833.333,1233.913,61.6956,,bhh,,,1,2ecafea49cc551ff
bhh,0.5,400,1026,3,2.4056,3,833.333,1233.913,61.6956,,bhh,,,1,2ecafea49cc551ff
bhh,0.5,400,1027,3,2.4056,3,833.333,1233.913,61.6956,,bhh,,,1,2ecafea49cc551ff
bhh,0.5,400,1028,3,2.4056,3,833.333,1233.913,61.6956,,bhh,,,1,2ecafea49cc551ff
bhh,0.5,400,1029,3,2.4056,3,833.333,1233.913,61.6956,,bhh,,,1,2ecafea49cc551ff
bhh,0.5,400,1030,3,2.4056,3,833.333,1233.913,61.6956,,bhh,,,1,2ecafea49cc551ff
bhh,0.5,400,1031,3,2.4056,3,833.333,1233.913,61.6956,,bhh,,,1,2ecafea49cc551ff
bhh,0.5,400,1032,3,2.4056,3,833.333,1233.913,61.6956,,bhh,,,1,2ecafea49cc551ff
bhh,0.5,400,1033,3,2.4056,3,833.333,1233.913,61.6956,,bhh,,,1,2ecafea49cc551ff
bhh,0.5,400,1034,3,2.4056,3,833.333,1233.913,61.6956,,bhh,,,1,2ecafea49cc551ff
bhh,0.5,400,1035,3,2.4056,3,833.333,1233.913,61.6956,,bhh,,,1,2ecafea49cc551ff
bhh,0.5,400,1036,3,2.4056,3,833.333,1233.913,61.6956,,bhh,,,1,2ecafea49cc551ff
bhh,0.5,400,1037,3,2.4056,3,833.333,1233.913,61.6956,,bhh,,,1,2ecafea49cc551ff
bhh,0.5,400,1038,3,2.4056,3,833.333,1233.913,61.6956,,bhh,,,1,2ecafea49cc551ff
bhh,0.5,400,1039,3,2.4056,3,833.333,1233.913,61.6956,,bhh,,,1,2ecafea49cc551ff
bhh,0.5,400,1040,3,2.4056,3,833.333,1233.913,61.6956,,bhh,,,1,2ecafea49cc551ff
bhh,0.5,400,1041,3,2.4056,3,833.333,1233.913,61.6956,,bhh,,,1,2ecafea49cc551ff
bhh,0.5,400,1042,3,2.4056,3,833.333,1233.913,61.6956,,bhh,,,1,2ecafea49cc551ff
bhh,0.5,400,1043,3,2.4056,3,833.333,1233.913,61.6956,,bhh,,,1,2ecafea49cc551ff
bhh,0.5,400,1044,3,2.4056,3,833.333,1233.913,61.6956,,bhh,,,1,2ecafea49cc551ff
bhh,0.5,400,1045,3,2.4056,3,833.333,1233.913,61.6956,,bhh,,,1,2ecafea49cc551ff
bhh,0.5,400,1046,3,2.4056,3,833.333,1233.913,61.6956,,bhh,,,1,2ecafea49cc551ff
bhh,0.5,400,1047,3,2.4056,3,833.333,1233.913,61.6956,,bhh,,,1,2ecafea49cc551ff
bhh,0.5,400,1048,3,2.4056,3,833.333,1233.913,61.6956,,bhh,,,1,2ecafea49cc551ff
bhh,0.5,400,1049,3,2.4056,3,833.333,1233.913,61.6956,,bhh,,,1,2ecafea49cc551ff
bhh,0.5,400,1050,3,2.4056,3,833.333,1233.913,61.6956,,bhh,,,1,2ecafea49cc551ff
bhh,0.5,400,1051,3,2.4056,3,833.333,1233.913,61.6956,,bhh,,,1,2ecafea49cc551ff
bhh,0.5,400,1052,3,2.4056,3,833.333,1233.913,61.6956,,bhh,,,1,2ecafea49cc551ff
bhh,0.5,400,1053,3,2.4056,3,833.333,1233.913,61.6956,,bhh,,,1,2ecafea49cc551ff
bhh,0.5,400,1054,3,2.4056,3,833.333,1233.913,61.6956,,bhh,,,1,2ecafea49cc551ff
bhh,0.5,400,1055,3,2.4056,3,833.333,1233.913,61.6956,,bhh,,,1,2ecafea49cc551ff
bhh,0.5,400,1056,3,2.4056,3,833.333,1233.913,61.6956,,bhh,,,1,2ecafea49cc551ff
bhh,0.5,400,1057,3,2.4056,3,833.333,1233.913,61.6956,,bhh,,,1,2ecafea49cc551ff
bhh,0.5,400,1058,3,2.4056,3,833.333,1233.913,61.6956,,bhh,,,1,2ecafea49cc551ff
bhh,0.5,400,1059,3,2.4056,3,833.333,1233.913,61.6956,,bhh,,,1,2ecafea49cc551ff
bhh,0.5,400,1060,3,2.4056,3,833.333,1233.913,61.6956,,bhh,,,1,2ecafea49cc551ff
bhh,0.5,400,1061,3,2.4056,3,833.333,1233.913,61.6956,,bhh,,,1,2ecafea49cc551ff
bhh,0.5,400,1062,3,2.4056,3,833.333,1233.913,61.6956,,bhh,,,1,2ecafea49cc551ff
bhh,0.5,400,1063,3,2.4056,3,833.333,1233.913,61.6956,,bhh,,,1,2ecafea49cc551ff
bhh,0.5,400,1064,3,2.4056,3,833.333,1233.913,61.6956,,bhh,,,1,2ecafea49cc551ff
bhh,0.5,400,1065,3,2.4056,3,833.333,1233.913,61.6956,,bhh,,,1,2ecafea49cc551ff
bhh,0.5,400,1066,3,2.4056,3,833.333,1233.913,61.6956,,bhh,,,1,2ecafea49cc551ff
bhh,0.5,400,1067,3,2.4056,3,833.333,1233.913,61.6956,,bhh,,,1,2ecafea49cc551ff
bhh,0.5,400,1068,3,2.4056,3,833.333,1233.913,61.6956,,bhh,,,1,2ecafea49cc551ff
bhh,0.5,400,1069,3,2.4056,3,833.333,1233.913,61.6956,,bhh,,,1,2ecafea49cc551ff
bhh,0.5,400,1070,3,2.4056,3,833.333,1233.913,61.6956,,bhh,,,1,2ecafea49cc551ff
bhh,0.5,400,1071,3,2.4056,3,833.333,1233.913,61.6956,,bhh,,,1,2ecafea49cc551ff
bhh,0.5,400,1072,3,2.4056,3,833.333,1233.913,61.6956,,bhh,,,1,2ecafea49cc551ff
bhh,0.5,400,1073,3,2.4056,3,833.333,1233.913,61.6956,,bhh,,,1,2ecafea49cc551ff
bhh,0.5,400,1074,3,2.4056,3,833.333,1233.913,61.6956,,bhh,,,1,2ecafea49cc551ff
bhh,0.5,400,1075,3,2.4056,3,833.333,1233.913,61.6956,,bhh,,,1,2ecafea49cc551ff
bhh,0.5,400,1076,3,2.4056,3,833.333,1233.913,61.6956,,bhh,,,1,2ecafea49cc551ff
bhh,0.5,400,1077,3,2.4056,3,833.333,1233.913,61.6956,,bhh,,,1,2ecafea49cc551ff
bhh,0.5,400,1078,3,2.4056,3,833.333,1233.913,61.6956,,bhh,,,1,2ecafea49cc551ff
bhh,0.5,400,1079,3,2.4056,3,833.333,1233.913,61.6956,,bhh,,,1,2ecafea49cc551ff
bhh,0.5,400,1080,3,2.4056,3,833.333,1233.913,61.6956,,bhh,,,1,2ecafea49cc551ff
bhh,0.5,400,1081,3,2.4056,3,833.333,1233.913,61.6956,,bhh,,,1,2ecafea49cc551ff
bhh,0.5,400,1082,3,2.4056,3,833.333,1233.913,61.6956,,bhh,,,1,2ecafea49cc551ff
bhh,0.5,400,1083,3,2.4056,3,833.333,1233.913,61.6956,,bhh,,,1,2ecafea49cc551ff
bhh,0.5,400,1084,3,2.4056,3,833.333,1233.913,61.6956,,bhh,,,1,2ecafea49cc551ff
bhh,0.5,400,1085,3,2.4056,3,833.333,1233.913,61.6956,,bhh,,,1,2ecafea49cc551ff
bhh,0.5,400,1086,3,2.4056,3,833.333,1233.913,61.6956,,bhh,,,1,2ecafea49cc551ff
bhh,0.5,400,1087,3,2.4056,3,833.333,1233.913,61.6956,,bhh,,,1,2ecafea49cc551ff
bhh,0.5,400,1088,3,2.4056,3,833.333,1233.913,61.6956,,bhh,,,1,2ecafea49cc551ff
bhh,0.5,400,1089,3,2.4056,3,833.333,1233.913,61.6956,,bhh,,,1,2ecafea49cc551ff
bhh,0.5,400,1090,3,2.4056,3,833.333,1233.913,61.6956,,bhh,,,1,2ecafea49cc551ff
bhh,0.5,400,1091,3,2.4056,3,833.333,1233.913,61.6956,,bhh,,,1,2ecafea49cc551ff
bhh,0.5,400,1092,3,2.4056,3,833.333,1233.913,61.6956,,bhh,,,1,2ecafea49cc551ff
bhh,0.5,400,1093,3,2.4056,3,833.333,1233.913,61.6956,,bhh,,,1,2ecafea49cc551ff
bhh,0.5,400,1094,3,2.4056,3,833.333,1233.913,61.6956,,bhh,,,1,2ecafea49cc551ff
bhh,0.5,400,1095,3,2.4056,3,833.333,1233.913,61.6956,,bhh,,,1,2ecafea49cc551ff
bhh,0.5,400,1096,3,2.4056,3,833.333,1233.913,61.6956,,bhh,,,1,2ecafea49cc551ff
bhh,0.5,400,1097,3,2.4056,3,833.333,1233.913,61.6956,,bhh,,,1,2ecafea49cc551ff
bhh,0.5,400,1098,3,2.4056,3,833.333,1233.913,61.6956,,bhh,,,1,2ecafea49cc551ff
bhh,0.5,400,1099,3,2.4056,3,833.333,1233.913,61.6956,,bhh,,,1,2ecafea49cc551ff
bhh,0.5,400,1100,3,2.4056,3,833.333,1233.913,61.6956,,bhh,,,1,2ecafea49cc551ff
bhh,0.5,400,1101,3,2.4056,3,833.333,1233.913,61.6956,,bhh,,,1,2ecafea49cc551ff
bhh,0.5,400,1102,3,2.4056,3,833.333,1233.913,61.6956,,bhh,,,1,2ecafea49cc551ff
bhh,0.5,400,1103,3,2.4056,3,833.333,1233.913,61.6956,,bhh,,,1,2ecafea49cc551ff
bhh,0.5,400,1104,3,2.4056,3,833.333,1233.913,61.6956,,bhh,,,1,2ecafea49cc551ff
bhh,0.5,400,1105,3,2.4056,3,833.333,1233.913,61.6956,,bhh,,,1,2ecafea49cc551ff
bhh,0.5,400,1106,3,2.4056,3,833.333,1233.913,61.6956,,bhh,,,1,2ecafea49cc551ff
bhh,0.5,400,1107,3,2.4056,3,833.333,1233.913,61.6956,,bhh,,,1,2ecafea49cc551ff
